Produkt-ID,Kategorie,Hersteller,Monat,Jahr,Kalendermonat,Preis [€],Wettbewerberpreis [€],Marketingbudget [€],Marketingbudget geschätzt,Kampagne aktiv,Lagerbestand [Stück],Bewertung Durchschnitt,Bewertung ergänzt,Anzahl Bewertungen,Umsatz Vormonat [€],Neues Produkt,Durchschnitt 3 Vormonate [€],Hat 3-Monats-Durchschnitt,Umsatz Vorjahresmonat [€],Hat Vorjahreswert,Umsatz [€],Umsatz korrigiert
PR-0473,Toepfe,Garda Tools,2024-01-01,2024,1,25.01,21.81,114.47,0,1,21,3.0,0,38,,1,,0,,0,181.1,0
PR-0473,Toepfe,Garda Tools,2024-02-01,2024,2,25.01,26.51,63.18,0,0,74,3.0,0,38,181.1,0,,0,,0,144.3,0
PR-0473,Toepfe,Garda Tools,2024-03-01,2024,3,25.01,26.74,69.37,0,0,61,3.0,0,38,144.3,0,,0,,0,242.9,0
PR-0473,Toepfe,Garda Tools,2024-04-01,2024,4,25.01,27.59,107.09,0,0,29,3.0,0,38,242.9,0,189.43333333333572,1,,0,242.82,0
PR-0473,Toepfe,Garda Tools,2024-05-01,2024,5,25.01,25.41,108.47,0,0,32,3.0,0,38,242.82,0,210.00666666666908,1,,0,189.31,0
PR-0473,Toepfe,Garda Tools,2024-06-01,2024,6,25.01,26.7,62.04,0,0,55,3.0,0,38,189.31,0,225.0100000000024,1,,0,196.8,0
PR-0473,Toepfe,Garda Tools,2024-07-01,2024,7,25.01,23.53,73.38,0,0,115,3.0,0,38,196.8,0,209.6433333333358,1,,0,109.01,0
PR-0473,Toepfe,Garda Tools,2024-08-01,2024,8,25.01,26.85,115.36,0,0,87,3.0,0,38,109.01,0,165.0400000000024,1,,0,175.38,0
PR-0473,Toepfe,Garda Tools,2024-09-01,2024,9,25.01,23.84,56.2,0,0,82,3.0,0,38,175.38,0,160.39666666666906,1,,0,224.96,0
PR-0473,Toepfe,Garda Tools,2024-10-01,2024,10,25.01,28.03,99.22,0,0,131,3.0,0,38,224.96,0,169.78333333333578,1,,0,230.51,0
PR-0473,Toepfe,Garda Tools,2024-11-01,2024,11,25.01,22.48,73.49,0,0,70,3.0,0,38,230.51,0,210.2833333333357,1,,0,116.25,0
PR-0473,Toepfe,Garda Tools,2024-12-01,2024,12,25.01,23.63,88.08,1,1,116,3.0,0,38,116.25,0,190.5733333333357,1,,0,270.17,0
PR-0473,Toepfe,Garda Tools,2025-01-01,2025,1,25.01,25.0,98.63,0,0,70,3.0,0,38,270.17,0,205.64333333333573,1,181.1,1,147.05,0
PR-0473,Toepfe,Garda Tools,2025-02-01,2025,2,25.01,27.08,109.98,0,0,65,3.0,0,38,147.05,0,177.82333333333577,1,144.3,1,146.28,0
PR-0473,Toepfe,Garda Tools,2025-03-01,2025,3,25.01,26.88,80.52,0,0,154,3.0,0,38,146.28,0,187.83333333333576,1,242.9,1,221.42,0
PR-0473,Toepfe,Garda Tools,2025-04-01,2025,4,25.01,22.84,123.49,0,0,127,3.0,0,38,221.42,0,171.58333333333576,1,242.82,1,279.59,0
PR-0473,Toepfe,Garda Tools,2025-05-01,2025,5,25.01,22.34,119.0,0,0,87,3.0,0,38,279.59,0,215.7633333333357,1,189.31,1,186.71,0
PR-0473,Toepfe,Garda Tools,2025-06-01,2025,6,25.01,23.54,104.03,0,0,54,3.0,0,38,186.71,0,229.2400000000024,1,196.8,1,122.4,0
PR-0473,Toepfe,Garda Tools,2025-07-01,2025,7,25.01,24.89,79.62,0,0,48,3.0,0,38,122.4,0,196.23333333333576,1,109.01,1,131.02,0
PR-0473,Toepfe,Garda Tools,2025-08-01,2025,8,25.01,25.3,91.24,0,1,119,3.0,0,38,131.02,0,146.71000000000242,1,175.38,1,212.55,0
PR-0473,Toepfe,Garda Tools,2025-09-01,2025,9,25.01,24.48,38.64,0,0,101,3.0,0,38,212.55,0,155.32333333333577,1,224.96,1,123.55,0
PR-0473,Toepfe,Garda Tools,2025-10-01,2025,10,25.01,26.23,137.49,0,0,21,3.0,0,38,123.55,0,155.70666666666912,1,230.51,1,193.75,0
PR-0473,Toepfe,Garda Tools,2025-11-01,2025,11,25.01,24.47,71.24,0,0,99,3.0,0,38,193.75,0,176.6166666666691,1,116.25,1,144.04,0
PR-0473,Toepfe,Garda Tools,2025-12-01,2025,12,25.01,28.36,78.26,0,0,119,3.0,0,38,144.04,0,153.78000000000245,1,270.17,1,127.54,0
PR-0474,Werkzeuge,BioGruen,2024-01-01,2024,1,70.78,65.7,47.16,0,0,60,2.3,0,35,,1,,0,,0,581.9,0
PR-0474,Werkzeuge,BioGruen,2024-02-01,2024,2,70.78,73.48,97.35,0,0,36,2.3,0,35,581.9,0,,0,,0,731.83,0
PR-0474,Werkzeuge,BioGruen,2024-03-01,2024,3,70.78,73.14,107.76,0,0,102,2.3,0,35,731.83,0,,0,,0,1120.83,0
PR-0474,Werkzeuge,BioGruen,2024-04-01,2024,4,70.78,66.14,92.96,0,1,42,2.3,0,35,1120.83,0,811.5200000000024,1,,0,1068.01,0
PR-0474,Werkzeuge,BioGruen,2024-05-01,2024,5,70.78,68.9,29.66,0,0,19,2.3,0,35,1068.01,0,973.5566666666692,1,,0,875.87,0
PR-0474,Werkzeuge,BioGruen,2024-06-01,2024,6,70.78,67.92,73.15,0,0,71,2.3,0,35,875.87,0,1021.5700000000024,1,,0,1130.23,0
PR-0474,Werkzeuge,BioGruen,2024-07-01,2024,7,70.78,63.83,102.42,0,0,102,2.3,0,35,1130.23,0,1024.703333333336,1,,0,855.21,0
PR-0474,Werkzeuge,BioGruen,2024-08-01,2024,8,70.78,70.3,96.79,0,0,30,2.3,0,35,855.21,0,953.7700000000026,1,,0,1075.69,0
PR-0474,Werkzeuge,BioGruen,2024-09-01,2024,9,70.78,68.37,88.75,0,0,49,2.3,0,35,1075.69,0,1020.3766666666692,1,,0,745.9,0
PR-0474,Werkzeuge,BioGruen,2024-10-01,2024,10,70.78,63.95,78.55,0,0,57,2.3,0,35,745.9,0,892.2666666666692,1,,0,702.97,0
PR-0474,Werkzeuge,BioGruen,2024-11-01,2024,11,70.78,69.72,44.22,0,0,73,2.3,0,35,702.97,0,841.5200000000026,1,,0,642.27,0
PR-0474,Werkzeuge,BioGruen,2024-12-01,2024,12,70.78,69.12,108.29,0,0,13,2.3,0,35,642.27,0,697.0466666666692,1,,0,748.12,0
PR-0474,Werkzeuge,BioGruen,2025-01-01,2025,1,70.78,62.95,44.3,0,0,209,2.3,0,35,748.12,0,697.7866666666691,1,581.9,1,563.94,0
PR-0474,Werkzeuge,BioGruen,2025-02-01,2025,2,70.78,62.95,76.04,0,0,60,2.3,0,35,563.94,0,651.4433333333359,1,731.83,1,637.3,0
PR-0474,Werkzeuge,BioGruen,2025-03-01,2025,3,70.78,73.91,64.13,0,0,168,2.3,0,35,637.3,0,649.7866666666692,1,1120.83,1,1125.76,0
PR-0474,Werkzeuge,BioGruen,2025-04-01,2025,4,70.78,75.17,132.41,0,0,55,2.3,0,35,1125.76,0,775.6666666666691,1,1068.01,1,1519.71,0
PR-0474,Werkzeuge,BioGruen,2025-05-01,2025,5,70.78,80.15,116.29,0,0,69,2.3,0,35,1519.71,0,1094.2566666666692,1,875.87,1,1136.43,0
PR-0474,Werkzeuge,BioGruen,2025-06-01,2025,6,70.78,62.01,83.03,0,0,38,2.3,1,35,1136.43,0,1260.6333333333357,1,1130.23,1,1210.4,0
PR-0474,Werkzeuge,BioGruen,2025-07-01,2025,7,70.78,62.67,108.66,0,0,39,2.3,0,35,1210.4,0,1288.8466666666693,1,855.21,1,797.69,0
PR-0474,Werkzeuge,BioGruen,2025-08-01,2025,8,70.78,61.26,49.72,0,0,53,2.3,0,35,797.69,0,1048.173333333336,1,1075.69,1,689.51,0
PR-0474,Werkzeuge,BioGruen,2025-09-01,2025,9,70.78,71.46,87.85,0,0,101,2.3,0,35,689.51,0,899.2000000000025,1,745.9,1,991.92,0
PR-0474,Werkzeuge,BioGruen,2025-10-01,2025,10,70.78,73.39,61.52,0,0,68,2.3,0,35,991.92,0,826.3733333333358,1,702.97,1,876.47,0
PR-0474,Werkzeuge,BioGruen,2025-11-01,2025,11,70.78,68.73,109.83,0,0,89,2.3,0,35,876.47,0,852.6333333333358,1,642.27,1,942.62,0
PR-0474,Werkzeuge,BioGruen,2025-12-01,2025,12,70.78,77.11,93.43,0,1,72,2.3,0,35,942.62,0,937.0033333333358,1,748.12,1,943.19,0
PR-0475,Bewaesserung,GartenStern,2024-01-01,2024,1,65.8,69.49,86.04,0,0,64,3.0,0,42,,1,,0,,0,563.78,0
PR-0475,Bewaesserung,GartenStern,2024-02-01,2024,2,65.8,75.39,88.53,1,0,83,3.0,0,42,563.78,0,,0,,0,768.8,0
PR-0475,Bewaesserung,GartenStern,2024-03-01,2024,3,65.8,58.65,88.53,1,0,49,3.0,0,42,768.8,0,,0,,0,1326.97,0
PR-0475,Bewaesserung,GartenStern,2024-04-01,2024,4,65.8,57.08,61.84,0,0,62,3.0,0,42,1326.97,0,886.5166666666692,1,,0,1773.83,0
PR-0475,Bewaesserung,GartenStern,2024-05-01,2024,5,65.8,61.35,74.33,0,1,34,3.0,0,42,1773.83,0,1289.8666666666693,1,,0,2421.56,0
PR-0475,Bewaesserung,GartenStern,2024-06-01,2024,6,65.8,56.31,113.69,0,0,73,3.0,0,42,2421.56,0,1840.7866666666691,1,,0,3217.03,0
PR-0475,Bewaesserung,GartenStern,2024-07-01,2024,7,65.8,74.34,90.67,0,0,49,3.0,0,42,3217.03,0,2470.806666666669,1,,0,3426.91,0
PR-0475,Bewaesserung,GartenStern,2024-08-01,2024,8,65.8,61.93,138.27,0,0,37,3.0,0,42,3426.91,0,3021.833333333336,1,,0,2864.08,0
PR-0475,Bewaesserung,GartenStern,2024-09-01,2024,9,65.8,66.83,77.22,0,0,35,3.0,0,42,2864.08,0,3169.3400000000024,1,,0,1542.29,0
PR-0475,Bewaesserung,GartenStern,2024-10-01,2024,10,65.8,62.21,52.71,0,0,138,3.0,0,42,1542.29,0,2611.0933333333355,1,,0,998.33,0
PR-0475,Bewaesserung,GartenStern,2024-11-01,2024,11,65.8,60.78,47.77,0,1,40,3.0,0,42,998.33,0,1801.566666666669,1,,0,1131.84,0
PR-0475,Bewaesserung,GartenStern,2024-12-01,2024,12,65.8,58.94,87.06,0,0,95,3.0,0,42,1131.84,0,1224.153333333336,1,,0,626.98,0
PR-0475,Bewaesserung,GartenStern,2025-01-01,2025,1,65.8,62.25,17.05,0,0,82,3.0,0,42,626.98,0,919.0500000000026,1,563.78,1,777.11,0
PR-0475,Bewaesserung,GartenStern,2025-02-01,2025,2,65.8,68.08,52.25,0,0,68,3.0,0,42,777.11,0,845.3100000000027,1,768.8,1,1034.67,0
PR-0475,Bewaesserung,GartenStern,2025-03-01,2025,3,65.8,75.11,119.35,0,1,101,3.0,0,42,1034.67,0,812.9200000000027,1,1326.97,1,2015.12,0
PR-0475,Bewaesserung,GartenStern,2025-04-01,2025,4,65.8,66.95,88.53,1,0,92,3.0,0,42,2015.12,0,1275.633333333336,1,1773.83,1,2110.83,0
PR-0475,Bewaesserung,GartenStern,2025-05-01,2025,5,65.8,66.45,127.57,0,0,93,3.0,0,42,2110.83,0,1720.2066666666694,1,2421.56,1,1986.91,0
PR-0475,Bewaesserung,GartenStern,2025-06-01,2025,6,65.8,56.63,135.39,0,1,143,3.0,0,42,1986.91,0,2037.6200000000024,1,3217.03,1,4097.54,0
PR-0475,Bewaesserung,GartenStern,2025-07-01,2025,7,65.8,72.51,118.78,0,0,169,3.0,0,42,4097.54,0,2731.7600000000025,1,3426.91,1,2782.24,0
PR-0475,Bewaesserung,GartenStern,2025-08-01,2025,8,65.8,56.82,57.27,0,0,81,3.0,0,42,2782.24,0,2955.563333333336,1,2864.08,1,2693.97,0
PR-0475,Bewaesserung,GartenStern,2025-09-01,2025,9,65.8,73.82,54.2,0,0,50,3.0,0,42,2693.97,0,3191.2500000000023,1,1542.29,1,1520.51,0
PR-0475,Bewaesserung,GartenStern,2025-10-01,2025,10,65.8,66.56,46.58,0,0,71,3.0,0,42,1520.51,0,2332.2400000000025,1,998.33,1,947.73,0
PR-0475,Bewaesserung,GartenStern,2025-11-01,2025,11,65.8,59.26,85.85,0,0,33,3.0,0,42,947.73,0,1720.7366666666694,1,1131.84,1,703.48,0
PR-0475,Bewaesserung,GartenStern,2025-12-01,2025,12,65.8,64.85,86.46,0,0,149,3.0,0,42,703.48,0,1057.2400000000027,1,626.98,1,624.72,0
PR-0476,Pflanzen,Vivero,2024-01-01,2024,1,29.55,33.94,53.02,0,1,67,5.0,0,28,,1,,0,,0,55.16,0
PR-0476,Pflanzen,Vivero,2024-02-01,2024,2,29.55,27.82,73.23,0,0,232,5.0,0,28,55.16,0,,0,,0,38.24,0
PR-0476,Pflanzen,Vivero,2024-03-01,2024,3,29.55,27.51,96.23,0,0,50,5.0,0,28,38.24,0,,0,,0,112.05,0
PR-0476,Pflanzen,Vivero,2024-04-01,2024,4,29.55,26.16,113.6,0,1,28,5.0,0,28,112.05,0,68.48333333333606,1,,0,218.89,0
PR-0476,Pflanzen,Vivero,2024-05-01,2024,5,29.55,30.41,90.25,0,0,120,5.0,0,28,218.89,0,123.06000000000272,1,,0,166.78,0
PR-0476,Pflanzen,Vivero,2024-06-01,2024,6,29.55,25.91,161.07,0,0,109,5.0,0,28,166.78,0,165.9066666666694,1,,0,117.98,0
PR-0476,Pflanzen,Vivero,2024-07-01,2024,7,29.55,31.91,115.52,0,0,99,5.0,0,28,117.98,0,167.88333333333603,1,,0,121.43,0
PR-0476,Pflanzen,Vivero,2024-08-01,2024,8,29.55,33.27,95.04,0,0,39,5.0,0,28,121.43,0,135.3966666666694,1,,0,128.49,0
PR-0476,Pflanzen,Vivero,2024-09-01,2024,9,29.55,33.38,75.99,0,0,52,5.0,0,28,128.49,0,122.63333333333608,1,,0,107.3,0
PR-0476,Pflanzen,Vivero,2024-10-01,2024,10,29.55,26.07,62.99,0,0,58,5.0,0,28,107.3,0,119.07333333333608,1,,0,61.55,0
PR-0476,Pflanzen,Vivero,2024-11-01,2024,11,29.55,30.07,83.95,0,0,61,5.0,0,28,61.55,0,99.11333333333609,1,,0,42.92,0
PR-0476,Pflanzen,Vivero,2024-12-01,2024,12,29.55,25.98,61.77,0,0,55,5.0,0,28,42.92,0,70.59000000000272,1,,0,31.5,0
PR-0476,Pflanzen,Vivero,2025-01-01,2025,1,29.55,30.19,74.89,0,0,64,5.0,0,28,31.5,0,45.32333333333606,1,55.16,1,27.32,0
PR-0476,Pflanzen,Vivero,2025-02-01,2025,2,29.55,32.34,32.27,0,0,36,5.0,0,28,27.32,0,33.91333333333606,1,38.24,1,64.85,0
PR-0476,Pflanzen,Vivero,2025-03-01,2025,3,29.55,29.89,87.79,1,1,114,5.0,0,28,64.85,0,41.22333333333607,1,112.05,1,153.56,0
PR-0476,Pflanzen,Vivero,2025-04-01,2025,4,29.55,32.85,107.37,0,0,94,5.0,0,28,153.56,0,81.91000000000274,1,218.89,1,200.22,0
PR-0476,Pflanzen,Vivero,2025-05-01,2025,5,29.55,32.22,150.97,0,0,105,5.0,0,28,200.22,0,139.54333333333605,1,166.78,1,190.5,0
PR-0476,Pflanzen,Vivero,2025-06-01,2025,6,29.55,27.57,78.12,0,0,76,5.0,0,28,190.5,0,181.42666666666935,1,117.98,1,106.88,0
PR-0476,Pflanzen,Vivero,2025-07-01,2025,7,29.55,30.7,53.21,0,0,116,5.0,0,28,106.88,0,165.8666666666694,1,121.43,1,127.26,0
PR-0476,Pflanzen,Vivero,2025-08-01,2025,8,29.55,25.18,105.41,0,1,18,5.0,0,28,127.26,0,141.5466666666694,1,128.49,1,168.15,0
PR-0476,Pflanzen,Vivero,2025-09-01,2025,9,29.55,28.63,88.27,0,0,25,5.0,1,28,168.15,0,134.0966666666694,1,107.3,1,74.73,0
PR-0476,Pflanzen,Vivero,2025-10-01,2025,10,29.55,27.23,40.61,0,0,80,5.0,0,28,74.73,0,123.38000000000274,1,61.55,1,48.49,0
PR-0476,Pflanzen,Vivero,2025-11-01,2025,11,29.55,33.43,37.38,0,0,74,5.0,0,28,48.49,0,97.12333333333608,1,42.92,1,50.1,0
PR-0476,Pflanzen,Vivero,2025-12-01,2025,12,29.55,28.71,58.03,0,0,45,5.0,0,28,50.1,0,57.77333333333606,1,31.5,1,51.71,0
PR-0477,Werkzeuge,BioGruen,2024-01-01,2024,1,97.95,102.48,76.04,0,0,99,3.2,0,29,,1,,0,,0,986.87,0
PR-0477,Werkzeuge,BioGruen,2024-02-01,2024,2,97.95,104.77,114.76,0,0,40,3.2,0,29,986.87,0,,0,,0,992.26,0
PR-0477,Werkzeuge,BioGruen,2024-03-01,2024,3,97.95,105.98,62.84,0,0,71,3.2,0,29,992.26,0,,0,,0,2259.8,0
PR-0477,Werkzeuge,BioGruen,2024-04-01,2024,4,97.95,104.88,118.49,0,0,122,3.2,0,29,2259.8,0,1412.9766666666694,1,,0,2267.32,0
PR-0477,Werkzeuge,BioGruen,2024-05-01,2024,5,97.95,91.75,40.76,0,0,53,3.2,0,29,2267.32,0,1839.793333333336,1,,0,1756.15,0
PR-0477,Werkzeuge,BioGruen,2024-06-01,2024,6,97.95,103.42,103.07,0,0,34,3.2,0,29,1756.15,0,2094.4233333333364,1,,0,2028.37,0
PR-0477,Werkzeuge,BioGruen,2024-07-01,2024,7,97.95,99.39,130.68,0,0,186,3.2,0,29,2028.37,0,2017.2800000000027,1,,0,1984.79,0
PR-0477,Werkzeuge,BioGruen,2024-08-01,2024,8,97.95,100.81,93.83,0,0,90,3.2,0,29,1984.79,0,1923.103333333336,1,,0,1112.19,0
PR-0477,Werkzeuge,BioGruen,2024-09-01,2024,9,97.95,83.28,71.96,0,0,92,3.2,0,29,1112.19,0,1708.4500000000023,1,,0,1632.52,0
PR-0477,Werkzeuge,BioGruen,2024-10-01,2024,10,97.95,90.85,123.28,0,0,94,3.2,0,29,1632.52,0,1576.5000000000027,1,,0,1250.99,0
PR-0477,Werkzeuge,BioGruen,2024-11-01,2024,11,97.95,110.61,92.79,0,0,37,3.2,0,29,1250.99,0,1331.9000000000026,1,,0,1084.78,0
PR-0477,Werkzeuge,BioGruen,2024-12-01,2024,12,97.95,91.78,87.87,0,0,97,3.2,0,29,1084.78,0,1322.763333333336,1,,0,1437.99,0
PR-0477,Werkzeuge,BioGruen,2025-01-01,2025,1,97.95,96.13,54.19,0,0,79,3.2,0,29,1437.99,0,1257.9200000000028,1,986.87,1,891.65,0
PR-0477,Werkzeuge,BioGruen,2025-02-01,2025,2,97.95,88.74,89.84,0,0,156,3.2,0,29,891.65,0,1138.1400000000028,1,992.26,1,899.42,0
PR-0477,Werkzeuge,BioGruen,2025-03-01,2025,3,97.95,87.33,73.9,0,0,86,3.2,0,29,899.42,0,1076.353333333336,1,2259.8,1,1974.53,0
PR-0477,Werkzeuge,BioGruen,2025-04-01,2025,4,97.95,89.39,111.53,0,0,44,3.2,0,29,1974.53,0,1255.2000000000028,1,2267.32,1,2458.4,0
PR-0477,Werkzeuge,BioGruen,2025-05-01,2025,5,97.95,99.53,89.11,1,0,64,3.2,0,29,2458.4,0,1777.4500000000023,1,1756.15,1,2132.26,0
PR-0477,Werkzeuge,BioGruen,2025-06-01,2025,6,97.95,110.26,123.25,0,1,12,3.2,0,29,2132.26,0,2188.3966666666693,1,2028.37,1,2201.9,0
PR-0477,Werkzeuge,BioGruen,2025-07-01,2025,7,97.95,92.84,74.45,0,0,28,3.2,0,29,2201.9,0,2264.1866666666697,1,1984.79,1,1386.13,0
PR-0477,Werkzeuge,BioGruen,2025-08-01,2025,8,97.95,92.76,85.97,0,0,65,3.2,0,29,1386.13,0,1906.7633333333365,1,1112.19,1,1081.82,0
PR-0477,Werkzeuge,BioGruen,2025-09-01,2025,9,97.95,99.83,111.55,0,0,55,3.2,0,29,1081.82,0,1556.6166666666695,1,1632.52,1,2204.94,0
PR-0477,Werkzeuge,BioGruen,2025-10-01,2025,10,97.95,93.74,83.63,0,1,136,3.2,0,29,2204.94,0,1557.6300000000028,1,1250.99,1,2124.39,0
PR-0477,Werkzeuge,BioGruen,2025-11-01,2025,11,97.95,110.01,83.46,0,0,188,3.2,0,29,2124.39,0,1803.7166666666687,1,1084.78,1,1058.01,0
PR-0477,Werkzeuge,BioGruen,2025-12-01,2025,12,97.95,94.36,73.75,0,1,64,3.2,0,29,1058.01,0,1795.7800000000027,1,1437.99,1,2293.98,0
PR-0478,Bewaesserung,Floraplan,2024-01-01,2024,1,20.96,20.9,68.47,0,0,66,2.1,0,37,,1,,0,,0,183.05,0
PR-0478,Bewaesserung,Floraplan,2024-02-01,2024,2,20.96,21.17,90.1,0,0,85,2.1,0,37,183.05,0,,0,,0,279.27,0
PR-0478,Bewaesserung,Floraplan,2024-03-01,2024,3,20.96,22.73,130.26,0,0,133,2.1,0,37,279.27,0,,0,,0,368.53,0
PR-0478,Bewaesserung,Floraplan,2024-04-01,2024,4,20.96,21.36,46.17,0,0,30,2.1,1,37,368.53,0,276.95000000000255,1,,0,511.56,0
PR-0478,Bewaesserung,Floraplan,2024-05-01,2024,5,20.96,19.32,65.15,0,0,54,2.1,0,37,511.56,0,386.45333333333593,1,,0,682.63,0
PR-0478,Bewaesserung,Floraplan,2024-06-01,2024,6,20.96,18.6,114.91,0,0,39,2.1,0,37,682.63,0,520.9066666666693,1,,0,1041.84,0
PR-0478,Bewaesserung,Floraplan,2024-07-01,2024,7,20.96,23.71,127.88,0,0,32,2.1,0,37,1041.84,0,745.343333333336,1,,0,1424.81,0
PR-0478,Bewaesserung,Floraplan,2024-08-01,2024,8,20.96,22.86,106.56,0,0,21,2.1,0,37,1424.81,0,1049.7600000000027,1,,0,850.99,0
PR-0478,Bewaesserung,Floraplan,2024-09-01,2024,9,20.96,17.96,75.06,0,0,57,2.1,0,37,850.99,0,1105.8800000000026,1,,0,443.66,0
PR-0478,Bewaesserung,Floraplan,2024-10-01,2024,10,20.96,22.98,49.16,0,0,240,2.1,0,37,443.66,0,906.4866666666692,1,,0,380.87,0
PR-0478,Bewaesserung,Floraplan,2024-11-01,2024,11,20.96,21.53,61.26,0,0,13,2.1,0,37,380.87,0,558.5066666666693,1,,0,264.74,0
PR-0478,Bewaesserung,Floraplan,2024-12-01,2024,12,20.96,21.08,89.65,0,0,58,2.1,0,37,264.74,0,363.0900000000026,1,,0,193.54,0
PR-0478,Bewaesserung,Floraplan,2025-01-01,2025,1,20.96,17.89,74.01,0,1,167,2.1,0,37,193.54,0,279.71666666666925,1,183.05,1,285.66,0
PR-0478,Bewaesserung,Floraplan,2025-02-01,2025,2,20.96,22.73,90.2,0,0,34,2.1,0,37,285.66,0,247.9800000000026,1,279.27,1,238.97,0
PR-0478,Bewaesserung,Floraplan,2025-03-01,2025,3,20.96,19.06,53.67,0,0,43,2.1,0,37,238.97,0,239.39000000000257,1,368.53,1,332.21,0
PR-0478,Bewaesserung,Floraplan,2025-04-01,2025,4,20.96,22.39,133.29,0,0,75,2.1,1,37,332.21,0,285.6133333333359,1,511.56,1,602.54,0
PR-0478,Bewaesserung,Floraplan,2025-05-01,2025,5,20.96,17.92,87.3,0,0,51,2.1,0,37,602.54,0,391.2400000000025,1,682.63,1,701.63,0
PR-0478,Bewaesserung,Floraplan,2025-06-01,2025,6,20.96,22.82,137.11,0,0,35,2.1,0,37,701.63,0,545.4600000000025,1,1041.84,1,956.74,0
PR-0478,Bewaesserung,Floraplan,2025-07-01,2025,7,20.96,17.96,121.27,0,0,217,2.1,0,37,956.74,0,753.6366666666694,1,1424.81,1,1104.27,0
PR-0478,Bewaesserung,Floraplan,2025-08-01,2025,8,20.96,19.3,95.53,0,0,115,2.1,0,37,1104.27,0,920.8800000000024,1,850.99,1,584.74,0
PR-0478,Bewaesserung,Floraplan,2025-09-01,2025,9,20.96,19.5,101.69,0,0,49,2.1,0,37,584.74,0,881.9166666666692,1,443.66,1,428.09,0
PR-0478,Bewaesserung,Floraplan,2025-10-01,2025,10,20.96,18.81,92.05,0,0,68,2.1,0,37,428.09,0,705.7000000000025,1,380.87,1,203.86,0
PR-0478,Bewaesserung,Floraplan,2025-11-01,2025,11,20.96,20.84,135.48,0,0,39,2.1,0,37,203.86,0,405.563333333336,1,264.74,1,192.95,0
PR-0478,Bewaesserung,Floraplan,2025-12-01,2025,12,20.96,19.6,85.81,0,0,157,2.1,0,37,192.95,0,274.96666666666925,1,193.54,1,126.94,0
PR-0479,Werkzeuge,GartenStern,2024-01-01,2024,1,14.16,16.26,92.61,0,0,20,4.0,0,45,,1,,0,,0,94.24,0
PR-0479,Werkzeuge,GartenStern,2024-02-01,2024,2,14.16,14.5,108.82,0,0,89,4.0,0,45,94.24,0,,0,,0,96.83,0
PR-0479,Werkzeuge,GartenStern,2024-03-01,2024,3,14.16,14.44,107.84,0,0,234,4.0,0,45,96.83,0,,0,,0,183.68,0
PR-0479,Werkzeuge,GartenStern,2024-04-01,2024,4,14.16,12.97,100.82,0,1,53,4.0,0,45,183.68,0,124.91666666666924,1,,0,293.27,0
PR-0479,Werkzeuge,GartenStern,2024-05-01,2024,5,14.16,13.77,108.67,0,0,110,4.0,0,45,293.27,0,191.26000000000255,1,,0,249.35,0
PR-0479,Werkzeuge,GartenStern,2024-06-01,2024,6,14.16,12.56,116.85,0,0,33,4.0,0,45,249.35,0,242.10000000000252,1,,0,139.03,0
PR-0479,Werkzeuge,GartenStern,2024-07-01,2024,7,14.16,15.28,127.55,0,0,109,4.0,0,45,139.03,0,227.2166666666692,1,,0,168.4,0
PR-0479,Werkzeuge,GartenStern,2024-08-01,2024,8,14.16,13.44,49.21,0,0,84,4.0,0,45,168.4,0,185.5933333333359,1,,0,136.67,0
PR-0479,Werkzeuge,GartenStern,2024-09-01,2024,9,14.16,15.23,38.96,0,0,76,4.0,0,45,136.67,0,148.0333333333359,1,,0,162.22,0
PR-0479,Werkzeuge,GartenStern,2024-10-01,2024,10,14.16,13.61,126.41,0,0,59,4.0,0,45,162.22,0,155.7633333333359,1,,0,161.74,0
PR-0479,Werkzeuge,GartenStern,2024-11-01,2024,11,14.16,16.24,89.11,1,1,48,4.0,0,45,161.74,0,153.5433333333359,1,,0,153.71,0
PR-0479,Werkzeuge,GartenStern,2024-12-01,2024,12,14.16,12.76,42.22,0,0,36,4.0,0,45,153.71,0,159.22333333333592,1,,0,111.33,0
PR-0479,Werkzeuge,GartenStern,2025-01-01,2025,1,14.16,12.04,37.0,0,0,143,4.0,0,45,111.33,0,142.26000000000258,1,94.24,1,59.21,0
PR-0479,Werkzeuge,GartenStern,2025-02-01,2025,2,14.16,14.56,124.78,0,0,52,4.0,0,45,59.21,0,108.08333333333591,1,96.83,1,122.07,0
PR-0479,Werkzeuge,GartenStern,2025-03-01,2025,3,14.16,16.08,117.49,0,0,86,4.0,0,45,122.07,0,97.53666666666923,1,183.68,1,110.79,0
PR-0479,Werkzeuge,GartenStern,2025-04-01,2025,4,14.16,14.78,77.67,0,1,75,4.0,0,45,110.79,0,97.35666666666924,1,293.27,1,305.4,0
PR-0479,Werkzeuge,GartenStern,2025-05-01,2025,5,14.16,12.4,76.61,0,0,106,4.0,0,45,305.4,0,179.42000000000257,1,249.35,1,134.07,0
PR-0479,Werkzeuge,GartenStern,2025-06-01,2025,6,14.16,14.33,94.53,0,0,146,4.0,0,45,134.07,0,183.42000000000257,1,139.03,1,193.12,0
PR-0479,Werkzeuge,GartenStern,2025-07-01,2025,7,14.16,15.9,113.2,0,0,47,4.0,0,45,193.12,0,210.86333333333587,1,168.4,1,177.0,0
